Title,Author,Downloads,Book_URL
They return at evening :  A book of ghost stories,Herbert Russell Wakefield,27672 downloads,https://www.gutenberg.org/ebooks/76358
Snow-blind,Albert M. Treynor,27651 downloads,https://www.gutenberg.org/ebooks/76689
Arsène Lupin intervenes,Maurice Leblanc,27646 downloads,https://www.gutenberg.org/ebooks/75896
The spirit-rapper; an autobiography,Orestes Augustus Brownson,27642 downloads,https://www.gutenberg.org/ebooks/76858
"Lucius Davoren; or, Publicans and sinners, vol. 3",M. E. Braddon,27642 downloads,https://www.gutenberg.org/ebooks/75877
Daredevil,Leslie Charteris,27638 downloads,https://www.gutenberg.org/ebooks/75998
Elämän urpuja (Finnish),Viljami Vuokoski,27630 downloads,https://www.gutenberg.org/ebooks/78113
Marigold :  A story,Edith Allonby,27630 downloads,https://www.gutenberg.org/ebooks/76409
Landscape with figures,Ronald Fraser,27608 downloads,https://www.gutenberg.org/ebooks/76764
The porcelain mask :  A detective story,John Jay Chichester,27605 downloads,https://www.gutenberg.org/ebooks/77022
The valley of eyes unseen,Gilbert Collins,27603 downloads,https://www.gutenberg.org/ebooks/76222
Un pis al ensanche :  Comedia en un acte y en prosa (Catalan),José Feliú y Codina,27599 downloads,https://www.gutenberg.org/ebooks/78123
The tomb of Ts'in,Edgar Wallace,27590 downloads,https://www.gutenberg.org/ebooks/76418
The dryad :  a novel,Justin H. McCarthy,27588 downloads,https://www.gutenberg.org/ebooks/76442
Kate plus 10,Edgar Wallace,27577 downloads,https://www.gutenberg.org/ebooks/76212
The Sign of the Seven Sins,William Le Queux,27576 downloads,https://www.gutenberg.org/ebooks/76685
How joy was found :  a fantasy,Isobel Wylie Hutchison,27574 downloads,https://www.gutenberg.org/ebooks/76247
A journey to the world under-ground,Ludvig Holberg,27574 downloads,https://www.gutenberg.org/ebooks/77109
The man who mastered time,Ray Cummings,27568 downloads,https://www.gutenberg.org/ebooks/76503
Les Mémoires d'un Parapluie (French),comtesse de Elisabeth Galos Houdetot,27556 downloads,https://www.gutenberg.org/ebooks/76540
The strange countess,Edgar Wallace,27555 downloads,https://www.gutenberg.org/ebooks/75858
The sinister mark,Lee Thayer,27554 downloads,https://www.gutenberg.org/ebooks/77033
"Fighting for fortune :  or, Making a place for himself",Roy Franklin,27553 downloads,https://www.gutenberg.org/ebooks/76812
"Saved from herself :  or, On the edge of doom",Adelaide Stirling,27544 downloads,https://www.gutenberg.org/ebooks/76981
"Dr. Mabuse, master of mystery :  a novel",Norbert Jacques,27543 downloads,https://www.gutenberg.org/ebooks/75967
Die Flucht der Beate Hoyermann :  Roman (German),Thea von Harbou,27534 downloads,https://www.gutenberg.org/ebooks/77073
"Lillian's vow :  or, The mystery of Raleigh House",Mrs. E. Burke Collins,27509 downloads,https://www.gutenberg.org/ebooks/76634
Terror keep,Edgar Wallace,27505 downloads,https://www.gutenberg.org/ebooks/75949
Limanora :  the island of progress,Godfrey Sweven,27498 downloads,https://www.gutenberg.org/ebooks/76533
"The Nowadays Girls in the Adirondacks :  or, The deserted bungalow on Saranac Lake",Gertrude Hall Brownell,27496 downloads,https://www.gutenberg.org/ebooks/76084
La chasse au météore (French),Jules Verne,27494 downloads,https://www.gutenberg.org/ebooks/76724
"Maugis, ye sorcerer :  from ye ancient French : a wonderful tale from ye writings of ye mad savant of ye Maison Maugis in ye olde citie of Mouzon, France",Lord Gilhooley,27491 downloads,https://www.gutenberg.org/ebooks/76929
Only seven were hanged,Stuart Martin,27484 downloads,https://www.gutenberg.org/ebooks/76200
The Satyricon — Volume 05: Crotona Affairs,Petronius Arbiter,27476 downloads,https://www.gutenberg.org/ebooks/5222
Skeeter Bill comes to town,W. C. Tuttle,27476 downloads,https://www.gutenberg.org/ebooks/76983
"I, Mars",Ray Bradbury,27473 downloads,https://www.gutenberg.org/ebooks/76857
Dancing Devil range,W. C. Tuttle,27469 downloads,https://www.gutenberg.org/ebooks/76049
Red aces :  Being three cases of Mr. Reeder,Edgar Wallace,27468 downloads,https://www.gutenberg.org/ebooks/76541
This star shall be free,Murray Leinster,27466 downloads,https://www.gutenberg.org/ebooks/76849
The thing in the woods,Harper Williams,27459 downloads,https://www.gutenberg.org/ebooks/76059
The girl from Scotland Yard,Edgar Wallace,27454 downloads,https://www.gutenberg.org/ebooks/76677
Mathias Sandorf [1] :  Een verijdelde samenzwering; Dokter Antekirrt (Dutch),Jules Verne,27453 downloads,https://www.gutenberg.org/ebooks/76280
Ikuinen salaisuus :  Rakkaus- ja jännityskertomuksia (Finnish),Jack London,27434 downloads,https://www.gutenberg.org/ebooks/76896
"The sociable ghost :  Being the adventures of a reporter who was invited by the sociable ghost to a grand banquet, ball, and convention under the ground of old Trinity churchyard. A true tale of the things he saw and did not see while he was not there.",Olive Harper,27424 downloads,https://www.gutenberg.org/ebooks/76737
Les cœurs les plus farouches (French),James Oliver Curwood,27422 downloads,https://www.gutenberg.org/ebooks/77086
Moon of madness,Sax Rohmer,27421 downloads,https://www.gutenberg.org/ebooks/77001
Just a bit too fast,Hal Moore,27412 downloads,https://www.gutenberg.org/ebooks/77031
Jonah,Robert Nathan,27411 downloads,https://www.gutenberg.org/ebooks/76998
Morgue kadun kauhu (Finnish),Edgar Allan Poe,27403 downloads,https://www.gutenberg.org/ebooks/76496
Ruhtinatar Aurore :  (»Königsmark») (Finnish),Pierre Benoît,27387 downloads,https://www.gutenberg.org/ebooks/76501
Sergeant Dick of the Royal Mounted Police :  A thrilling story of the Canadian woods,John G. Rowe,27386 downloads,https://www.gutenberg.org/ebooks/76621
The mystery of Angelina Frood,R. Austin Freeman,27378 downloads,https://www.gutenberg.org/ebooks/76072
The life-eater,Harold Ward,27374 downloads,https://www.gutenberg.org/ebooks/76539
"The double dagger :  or, Nat Ridley's Mexican trail",Nat Ridley,27372 downloads,https://www.gutenberg.org/ebooks/75909
Cursed be the treasure,H. B. Drake,27371 downloads,https://www.gutenberg.org/ebooks/75790
False face,Ernest Haycox,27371 downloads,https://www.gutenberg.org/ebooks/76931
"Chambers's Journal of Popular Literature, Science, and Art, fifth series, no. 153, vol. III, December 4, 1886",Various,27368 downloads,https://www.gutenberg.org/ebooks/75937
The mark of the monster,Jack Williamson,27354 downloads,https://www.gutenberg.org/ebooks/76131
Nieuw Utopia (Dutch),Bernard Alexander Canter,27342 downloads,https://www.gutenberg.org/ebooks/76346
Wanted—?,Eugene Cunningham,27318 downloads,https://www.gutenberg.org/ebooks/76804
"Slighted love :  or, At her heart's expense",Mrs. Alex. McVeigh Miller,27316 downloads,https://www.gutenberg.org/ebooks/76413
"The strange house :  or, A moment's mistake",Catharine Shaw,27316 downloads,https://www.gutenberg.org/ebooks/76759
Ikuinen rakastaja (Finnish),Edgar Rice Burroughs,27311 downloads,https://www.gutenberg.org/ebooks/76334
One jump ahead,Ray Humphreys,27311 downloads,https://www.gutenberg.org/ebooks/76082
Tuhatvuotinen valtakunta :  Nelinäytöksinen näytelmä Upton Sinclairin romaanin mukaan (Finnish),Upton Sinclair and Heikki Välisalmi,27303 downloads,https://www.gutenberg.org/ebooks/76543
Karl Grier :  The strange story of a man with a sixth sense,Louis Tracy,27294 downloads,https://www.gutenberg.org/ebooks/76603
Room 13,Edgar Wallace,27287 downloads,https://www.gutenberg.org/ebooks/76168
Hänen viimeinen tervehdyksensä :  Muutamia muistelmia Sherlock Holmesista (Finnish),Arthur Conan Doyle,27285 downloads,https://www.gutenberg.org/ebooks/76520
The world below,S. Fowler Wright,27285 downloads,https://www.gutenberg.org/ebooks/76352
The strange transfiguration of Hannah Stubbs,Florence Marryat,27284 downloads,https://www.gutenberg.org/ebooks/76579
The mystery of the missing eyebrows,Stephen Rudd,27266 downloads,https://www.gutenberg.org/ebooks/76914
Murder in the Gilded Cage,Samuel Spewack,27252 downloads,https://www.gutenberg.org/ebooks/77069
La marque des quatre (French),Arthur Conan Doyle,27245 downloads,https://www.gutenberg.org/ebooks/76433
The seventh shot :  A detective story,Herman Landon,27215 downloads,https://www.gutenberg.org/ebooks/76659
Lord Lister No. 0032: De blauwe dood (Dutch),Kurt Matull and Theo von Blankensee,27198 downloads,https://www.gutenberg.org/ebooks/76186
The Copper House :  A detective story,Julius Regis,27182 downloads,https://www.gutenberg.org/ebooks/76903
The smear,John Beames,27175 downloads,https://www.gutenberg.org/ebooks/75855
"The corsair; or, the little fairy at the bottom of the sea :  A new Christmas burlesque and pantomime, founded upon the ballet of ""Le corsair""",William Brough,27162 downloads,https://www.gutenberg.org/ebooks/76960
L'esca del pecat (Catalan),M. Figuerola Aldroféu,27160 downloads,https://www.gutenberg.org/ebooks/76140
The Arctic legions,A. De Herries Smith,27138 downloads,https://www.gutenberg.org/ebooks/76834
Ihmisten kapina :  Kolminäytöksinen draama (Finnish),Lauri Haarla,27130 downloads,https://www.gutenberg.org/ebooks/77009
Missing men,Vincent Starrett,27121 downloads,https://www.gutenberg.org/ebooks/76476
His brother's keeper,W. C. Tuttle,27118 downloads,https://www.gutenberg.org/ebooks/76208
The Corbin necklace,Henry Kitchell Webster,27111 downloads,https://www.gutenberg.org/ebooks/76546
Markiisittaren rikos (Finnish),E. T. A. Hoffmann,27104 downloads,https://www.gutenberg.org/ebooks/75789
Lord Lister No. 0033: De Alarmkreet (Dutch),Kurt Matull and Theo von Blankensee,27095 downloads,https://www.gutenberg.org/ebooks/76761
The man who saved New York,Ray Cummings,27065 downloads,https://www.gutenberg.org/ebooks/76899
Murder mask,Edgar Daniel Kramer,27050 downloads,https://www.gutenberg.org/ebooks/76592
Lord Lister No. 0334: Onder de goudzoekers (Dutch),"Kurt Matull, Felix Hageman, and Theo von Blankensee",27017 downloads,https://www.gutenberg.org/ebooks/76865
Musta helmi (Finnish),Victorien Sardou,26991 downloads,https://www.gutenberg.org/ebooks/76923
Blue eyes and diamonds,Lemuel De Bra,26987 downloads,https://www.gutenberg.org/ebooks/76713
Four square Jane,Edgar Wallace,26981 downloads,https://www.gutenberg.org/ebooks/75808
"Ei niin salattua, ettei ilmi tulisi :  Tositapahtumiin perustuva kertomus (Finnish)",Anonymous,26923 downloads,https://www.gutenberg.org/ebooks/76381
Lord Lister No. 0126: Het politieraadsel (Dutch),Kurt Matull and Theo von Blankensee,26895 downloads,https://www.gutenberg.org/ebooks/76187
Anne of Green Gables,L. M. Montgomery,23969 downloads,https://www.gutenberg.org/ebooks/45
Thus Spake Zarathustra: A Book for All and None,Friedrich Wilhelm Nietzsche,23643 downloads,https://www.gutenberg.org/ebooks/1998
Bleak House,Charles Dickens,22919 downloads,https://www.gutenberg.org/ebooks/1023
Great Expectations,Charles Dickens,22609 downloads,https://www.gutenberg.org/ebooks/1400
"Walden, and On The Duty Of Civil Disobedience",Henry David Thoreau,21947 downloads,https://www.gutenberg.org/ebooks/205
"White nights, and other stories",Fyodor Dostoyevsky,21527 downloads,https://www.gutenberg.org/ebooks/36034
Beyond Good and Evil,Friedrich Wilhelm Nietzsche,21260 downloads,https://www.gutenberg.org/ebooks/4363
The Importance of Being Earnest: A Trivial Comedy for Serious People,Oscar Wilde,20505 downloads,https://www.gutenberg.org/ebooks/844
The Yellow Wallpaper,Charlotte Perkins Gilman,20439 downloads,https://www.gutenberg.org/ebooks/1952
"The lesser Key of Solomon, Goetia, the book of evil spirits :  contains two hundred diagrams and seals for invocation and convocation of spirits, necromancy, witchcraft and black art",Unknown / Various,20277 downloads,https://www.gutenberg.org/ebooks/72679
A Modest Proposal,Jonathan Swift,20231 downloads,https://www.gutenberg.org/ebooks/1080
Les Misérables,Victor Hugo,19881 downloads,https://www.gutenberg.org/ebooks/135
On the Duties of the Clergy,Bishop of Milan Saint Ambrose,19762 downloads,https://www.gutenberg.org/ebooks/22789
Leviathan,Thomas Hobbes,19434 downloads,https://www.gutenberg.org/ebooks/3207
The divine comedy,Dante Alighieri,19215 downloads,https://www.gutenberg.org/ebooks/8800
The King James Version of the Bible,Unknown / Various,19065 downloads,https://www.gutenberg.org/ebooks/10
The Federalist Papers,"Alexander Hamilton, James Madison, and John Jay",19057 downloads,https://www.gutenberg.org/ebooks/22788
La Odisea (Spanish),Homer,18989 downloads,https://www.gutenberg.org/ebooks/58221
"Three Hundred Tang Poems, Volume 1 (Chinese)",Various,18730 downloads,https://www.gutenberg.org/ebooks/20968
Simple Sabotage Field Manual,United States. Office of Strategic Services,18712 downloads,https://www.gutenberg.org/ebooks/26184
"Sibylla :  or, The revival of prophecy",C. A. Mace,18272 downloads,https://www.gutenberg.org/ebooks/76731
Anna Karenina,graf Leo Tolstoy,18186 downloads,https://www.gutenberg.org/ebooks/1399
The 2006 CIA World Factbook,United States. Central Intelligence Agency,17565 downloads,https://www.gutenberg.org/ebooks/27509
Don Quijote (Spanish),Miguel de Cervantes Saavedra,17508 downloads,https://www.gutenberg.org/ebooks/2000
Songs and rhymes of a lead miner,Thomas Grierson Gracie,17476 downloads,https://www.gutenberg.org/ebooks/76732
"The Junior Classics, Volume 1: Fairy and wonder tales",William Allan Neilson,17376 downloads,https://www.gutenberg.org/ebooks/28942
The Romance of Lust: A classic Victorian erotic novel,Anonymous,17297 downloads,https://www.gutenberg.org/ebooks/30254
Palvelusväkeä :  Yksinäytöksinen huvinäytelmä (Finnish),Roderich Benedix,16992 downloads,https://www.gutenberg.org/ebooks/76729
The Republic,Plato,16983 downloads,https://www.gutenberg.org/ebooks/1497
A Christmas Carol in Prose; Being a Ghost Story of Christmas,Charles Dickens,16586 downloads,https://www.gutenberg.org/ebooks/46
Color Images from Mars Rovers,Bob Webster,16362 downloads,https://www.gutenberg.org/ebooks/12082
Emma,Jane Austen,16230 downloads,https://www.gutenberg.org/ebooks/158
Calculus Made Easy,Silvanus P. Thompson,16194 downloads,https://www.gutenberg.org/ebooks/33283
The Odyssey,Homer,15988 downloads,https://www.gutenberg.org/ebooks/3160
The Time Machine,H. G. Wells,15771 downloads,https://www.gutenberg.org/ebooks/35
Reise in die Aequinoctial-Gegenden des neuen Continents. Band 2. (German),Alexander von Humboldt,15652 downloads,https://www.gutenberg.org/ebooks/24746
On Liberty,John Stuart Mill,15637 downloads,https://www.gutenberg.org/ebooks/34901
Poems Every Child Should Know,Unknown / Various,15591 downloads,https://www.gutenberg.org/ebooks/21436
Little Women,Louisa May Alcott,15254 downloads,https://www.gutenberg.org/ebooks/514
The 2003 CIA World Factbook,United States. Central Intelligence Agency,15163 downloads,https://www.gutenberg.org/ebooks/27558
The Art of War,active 6th century B.C. Sunzi,14836 downloads,https://www.gutenberg.org/ebooks/132
On the Origin of Species By Means of Natural Selection,Charles Darwin,14824 downloads,https://www.gutenberg.org/ebooks/1228
Don Quixote,Miguel de Cervantes Saavedra,14439 downloads,https://www.gutenberg.org/ebooks/996
Märchen der Gebrüder Grimm 2 (German),Jacob Grimm and Wilhelm Grimm,14335 downloads,https://www.gutenberg.org/ebooks/20051
The Idiot,Fyodor Dostoyevsky,14078 downloads,https://www.gutenberg.org/ebooks/2638
Der Zauberberg. Erster Band (German),Thomas Mann,14053 downloads,https://www.gutenberg.org/ebooks/65661
"The Rámáyan of Válmíki, translated into English verse",Valmiki,13734 downloads,https://www.gutenberg.org/ebooks/24869
Moby Multiple Language Lists of Common Words,Grady Ward,13723 downloads,https://www.gutenberg.org/ebooks/3206
"The Two Magics: The Turn of the Screw, Covering End",Henry James,13617 downloads,https://www.gutenberg.org/ebooks/42486
